,type,index,loci,true_mu,inferred_mu
226,net,3,27,0.48965471451084724,0.5208512921759977
227,net,3,28,1.466879413380835,1.1993809363674313
228,net,3,29,0.6731113181711962,0.5284365212090123
229,net,3,30,0.7557251498151943,0.7627271718084693
230,net,3,31,2.7316356048656574,2.520416778783218
231,net,3,32,0.8306773459202723,0.9090611527744816
232,net,3,33,0.4538443032645874,0.5026066654629716
233,net,3,34,0.8041992510222121,0.9040991024900165
234,net,3,35,0.11291746573364886,0.09064382877279122
235,net,3,36,0.868648639357119,0.8237581760542942
236,net,3,37,1.4545471112381259,1.5819869021401227
237,net,3,38,1.2878967726179813,1.0708115923476962
238,net,3,39,0.15540685917126046,0.13419574623387442
239,net,3,40,1.0974091275480329,1.3673185879649505
240,net,3,41,0.6126157793790556,0.6335244157286049
241,net,3,42,0.8743886097241634,1.4939252258942066
242,net,3,43,0.013115786879097882,0.04241438419236344
243,net,3,44,1.1763057312614325,1.4232743396244383
244,net,3,45,0.6937280214696788,0.6791590347075264
245,net,3,46,1.096535944346633,1.085157195899668
246,net,3,47,1.0393396587547232,0.9444778696304771
247,net,3,48,0.26195334794619785,0.24154477390808576
248,net,3,49,1.1077222572216963,1.0062036839022008
249,net,3,50,0.2160443530245691,0.17202316576912743
250,net,3,51,4.917422231376397,4.7036193077290465
251,net,3,52,0.6539577023736395,0.7481299879391196
252,net,3,53,0.4043800444823811,0.3519061084226534
253,net,3,54,0.023069156877045065,0.01168425829429491
254,net,3,55,3.337427836973176,3.6138686393239787
255,net,3,56,0.05658173019970825,0.06255595294610293
256,net,3,57,0.011917287823259015,0.011523608709837594
257,net,3,58,0.7752267921285323,0.6849178765312004
258,net,3,59,0.2474317890886635,0.26180559829153593
259,net,3,60,0.20155850851115692,0.15562628676812643
260,net,3,61,1.064080312040869,0.9382993692918099
261,net,3,62,0.18245917551914265,0.23943286211883566
262,net,3,63,5.497337161140617,4.8979117612594605
263,net,3,64,1.2115890472329602,1.3429775436160314
264,net,3,65,0.867473015641361,0.87781092350418
265,net,3,66,0.16000271413984987,0.12784807170304585
266,net,3,67,0.5152384109563759,0.5296353175197959
267,net,3,68,0.6541380298259782,0.6964496972799987
268,net,3,69,0.5601486405577468,0.73040979218989
269,net,3,70,0.2875167844136347,0.3004173624886265
270,net,3,71,0.44987283726055044,0.5295769958311327
271,net,3,72,1.6350752312175698,1.427048709277541
272,net,3,73,1.192257438317852,1.2978607380843328
273,net,3,74,2.653161650826374,2.9136565313484124
274,net,3,75,0.20827240527428997,0.22476666875761137
275,net,3,76,0.07258494974124523,0.09447403841138248
276,net,3,77,0.26328071212897797,0.2839555754169442
277,net,3,78,1.2345463940595724,1.1435736837083748
278,net,3,79,1.1543344537075755,1.168153863032276
279,net,3,80,1.6331279445965419,1.640630707556275
280,net,3,81,0.25637052184099757,0.2143923116530371
281,net,3,82,2.095443588416936,1.85426415864805
282,net,3,83,3.167538821950655,3.1231249235886183
283,net,3,84,0.6454455471185621,0.7718141457875842
284,net,3,85,0.28685063424511376,0.33939955457582427
285,net,3,86,0.1529846656687554,0.12644936129405457
286,net,3,87,0.17830589549519296,0.24840111537543677
287,net,3,88,0.050592553987580474,0.07063233115053305
288,net,3,89,1.6576625802457678,1.7214202422549685
289,net,3,90,5.433350065877615,5.496039476859074
290,net,3,91,1.173265225066748,1.06484135710596
291,net,3,92,1.6577724657160544,1.3004638939153514
292,net,3,93,0.9636770059153463,0.9767381496477162
293,net,3,94,0.012363480413519957,0.017057825075909895
294,net,3,95,0.4284533867668532,0.5015609182818227
295,net,3,96,0.47896302009560326,0.5391905429362829
296,net,3,97,0.11490043236431584,0.11381525996466015
297,net,3,98,0.2514476609202312,0.31081980811341736
298,net,3,99,0.8736915970698079,0.9759049265671975
299,net,3,100,0.0023849137725689955,0.005316677930464493
300,net,4,1,1.0749584497583982,1.3234425951159328
301,net,4,2,0.6319131552238715,0.5647071063565471
302,net,4,3,0.20640845925593426,0.1599888288741238
303,net,4,4,0.17149194053454436,0.20677220735938293
304,net,4,5,0.715926360808121,0.789961167936423
305,net,4,6,0.47187641160381344,0.6025240841317239
306,net,4,7,0.6148132767136543,0.6078638772619853
307,net,4,8,2.663095480852078,2.388467574059764
308,net,4,9,1.0480297667020093,0.94873267072359
309,net,4,10,0.16316479635866385,0.2027405316211085
310,net,4,11,1.1236143648798693,1.1685773040549534
311,net,4,12,1.619295760697689,1.8526759525148297
312,net,4,13,1.1759547998014732,1.3777160763588276
313,net,4,14,1.3984070601168548,1.4421982315894877
314,net,4,15,0.08446656648510519,0.0918445261976983
315,net,4,16,2.6731853033760395,2.482619768109776
316,net,4,17,1.5566094146492406,1.541869315883594
317,net,4,18,0.4289667861698221,0.3878489451067454
318,net,4,19,3.4125644188718955,3.712962084165957
319,net,4,20,0.3486513841421732,0.3368265476948085
320,net,4,21,0.4954542448063793,0.442051321859228
321,net,4,22,2.3454730244482187,2.0507372774993042
322,net,4,23,0.3190429709837878,0.2836740275752047
323,net,4,24,1.5181127958707163,1.5226743673441874
324,net,4,25,0.449166097237451,0.4307256948766494
325,net,4,26,0.6603601848579854,0.6019944504467323
326,net,4,27,1.0130500786340146,0.7095499822750387
327,net,4,28,0.23437475625778556,0.2755425991576378
328,net,4,29,2.4167383919778116,2.3594833924917546
329,net,4,30,2.827248894237968,2.556150605495265
330,net,4,31,1.5385503323696068,1.536251211093602
331,net,4,32,0.14199283181153538,0.2095334369192148
332,net,4,33,0.48509216284335105,0.42505188756667006
333,net,4,34,0.5375141779465301,0.5616789404690925
334,net,4,35,0.5577754391366787,0.646922838083371
335,net,4,36,0.6479389205221255,0.8391506948557304
336,net,4,37,2.6223826121321467,2.7333226891525375
337,net,4,38,1.5210552942476303,1.3175655657514211
338,net,4,39,0.5143503789149588,0.62092196624357
339,net,4,40,1.3020824941837745,1.1106730540894747
340,net,4,41,0.5916346658024035,0.5319076657110631
341,net,4,42,0.07364977031643363,0.07034753019368008
342,net,4,43,0.2168904620776663,0.20642427273113226
343,net,4,44,1.0118881846440597,1.3993373146932686
344,net,4,45,2.1962406669893966,2.2226799895114433
345,net,4,46,0.13236822238338464,0.12869926509076612
346,net,4,47,0.04366998971790936,0.08337638802229762
347,net,4,48,2.009111113703599,2.6356352991966854
348,net,4,49,2.322304306189476,2.0094177075296042
349,net,4,50,0.0522035633588195,0.05240937706850101
350,net,4,51,0.05109598907875216,0.05601997090379278
351,net,4,52,2.6981049717383923,3.0570559510557707
352,net,4,53,0.46114691023859433,0.7002337867187947
353,net,4,54,0.03345258985818925,0.04721531010411056
354,net,4,55,1.8243718470086365,1.9241227612455947
355,net,4,56,0.08775976350499838,0.17371515307199423
356,net,4,57,0.01447184388628709,0.049693357107851374
357,net,4,58,2.1138477497341537,1.8943521127982539
358,net,4,59,1.038685758497797,0.9549957727453904
359,net,4,60,0.10177953746790648,0.11350695275938802
360,net,4,61,0.25296810618416976,0.31827481519263984
361,net,4,62,2.3244767590500435,2.0573457770623143
362,net,4,63,1.0389398836524906,0.8571829410706158
363,net,4,64,1.5541289269423695,1.7364240129901953
364,net,4,65,0.8185886784738272,0.7587131420101905
365,net,4,66,0.05432146318293125,0.039996221573231946
366,net,4,67,0.0919770914520564,0.12959215156042989
367,net,4,68,5.211445531063906,4.874540849734728
368,net,4,69,0.5471762628591129,0.710724591964665
369,net,4,70,0.3682230316236918,0.33692775742518644
370,net,4,71,1.3038606158847432,1.857888400488494
371,net,4,72,0.5103269535635647,0.6433230938199439
372,net,4,73,1.905995774127283,1.8528214055011498
373,net,4,74,0.3943597212917949,0.4576725786936275
374,net,4,75,0.9396583048386858,0.8817358346048575
375,net,4,76,0.27596655522494096,0.3104737725155566
376,net,4,77,1.61310079572114,1.762090249698585
377,net,4,78,0.946748945864497,0.8455485989917265
378,net,4,79,1.3636425046179677,1.2804503593706662
379,net,4,80,0.3446793270317417,0.3446365465231122
380,net,4,81,4.296874264030895,3.5830416532899405
381,net,4,82,1.1610080351046617,1.0616566545286925
382,net,4,83,0.8972222302675333,0.80869226331018
383,net,4,84,0.16850213209234643,0.19151164047824276
384,net,4,85,0.5014709683041723,0.5347290672448237
385,net,4,86,0.0667486007871565,0.08791446590355145
386,net,4,87,0.15392897362984015,0.176993693125049
387,net,4,88,0.2695269578565714,0.2834988899856199
388,net,4,89,0.7078768967426848,0.6092715399062502
389,net,4,90,2.344014107259352,2.1014824660200624
390,net,4,91,0.48946474505139675,0.6083230343385022
391,net,4,92,0.3323305576892827,0.3187183315489378
392,net,4,93,0.5636086979289517,0.5627149534356688
393,net,4,94,1.0781328529417469,1.0241150251097895
394,net,4,95,0.9983828235015153,1.0762311256146926
395,net,4,96,1.2288976695253901,1.0908883177960464
396,net,4,97,0.5853290752386964,0.538898366186637
397,net,4,98,0.18813746706572773,0.22520108603233252
398,net,4,99,1.1569812135937616,1.1967365429676602
399,net,4,100,0.14514855211873906,0.12787644576302873
400,net,5,1,1.929334703357451,2.6336523049544516
401,net,5,2,0.020418890813041875,0.02479437580379245
402,net,5,3,0.9769093888248596,0.9909789607421327
403,net,5,4,0.5023670538698338,0.5632640192068834
404,net,5,5,1.2609866537841918,1.4026457358294186
405,net,5,6,1.0176545715886653,0.8823528014625032
406,net,5,7,1.5898892970070992,1.483665479471565
407,net,5,8,0.2098588343130257,0.2033176425008819
408,net,5,9,0.003970632184470715,0.006945807485174532
409,net,5,10,3.4405697388184184,3.7927085314338123
410,net,5,11,1.9545431841503327,1.8785231669317222
411,net,5,12,0.21760820726842456,0.19063107319052192
412,net,5,13,0.29963066550894163,0.323812513880498
413,net,5,14,0.76757106766988,0.7123420082608389
414,net,5,15,1.041666304768037,1.2008456758741861
415,net,5,16,0.08149926874600158,0.14997732237806496
416,net,5,17,1.5384849307998905,1.4978136031662834
417,net,5,18,0.7561676636455917,0.8338072821288367
418,net,5,19,1.5196379864390521,1.4274555478160371
419,net,5,20,0.7520093317943374,0.6699645336867065
420,net,5,21,6.416012438476929,6.9574474908742125
421,net,5,22,0.17688963901849689,0.23528243369414722
422,net,5,23,0.24136269803278085,0.2600765728837711
423,net,5,24,1.3052901476040202,1.627088147907778
424,net,5,25,0.2152360499651411,0.2493452049255291
425,net,5,26,0.704867803625933,0.707992120693265
426,net,5,27,0.6922451478868068,0.732252740913727
427,net,5,28,1.1040652641832496,1.3996596876824854
428,net,5,29,0.4230765581629657,0.5566827303482406
429,net,5,30,1.808844637047394,1.9595497262428128
430,net,5,31,2.0634533753317608,1.9564580549597854
431,net,5,32,0.6312245072852406,0.6954575839006406
432,net,5,33,0.22614230129623653,0.20487020021494534
433,net,5,34,1.3601760865846804,1.205475161761729
434,net,5,35,0.6399411439079462,0.575484569573942
435,net,5,36,0.7871126968107465,0.6763551000764937
436,net,5,37,0.6573052612997435,0.8016055674030491
437,net,5,38,0.13060625552454946,0.17138102263163102
438,net,5,39,0.2958685263232963,0.22394910495445405
439,net,5,40,1.036253956512404,0.9536350012364304
440,net,5,41,0.005976322850655944,0.016691660059852984
441,net,5,42,0.15799448656824355,0.1430099050989371
442,net,5,43,1.5643649202231305,1.4070095630374082
443,net,5,44,1.0069412044820771,0.822046128402253
444,net,5,45,0.38827844431637687,0.3527544558785295
445,net,5,46,0.20237267475539522,0.23046089158703156
446,net,5,47,0.9450672700559749,0.7542599098615159
447,net,5,48,3.4402768992554233,2.954894160574281
448,net,5,49,1.7264487260159773,1.5344338781728666
449,net,5,50,0.8077059464377532,0.859177026070925
450,net,5,51,1.9065316324427313,1.979282040480299
451,net,5,52,0.07646410372134968,0.057458554656414904
452,net,5,53,0.04802686357189614,0.05902327339478302
453,net,5,54,0.4367853392441814,0.43260744919225197
454,net,5,55,1.2797655589691552,1.4866200516247232
455,net,5,56,0.7107483909772467,0.7781014472202118
456,net,5,57,1.7212989639738139,1.7606245802393152
457,net,5,58,0.38343782749351063,0.3401048366765737
458,net,5,59,4.86810020388487,3.249367836710365
459,net,5,60,1.3380107846624596,1.3235896055045697
460,net,5,61,0.659040283930791,0.66554496604666
461,net,5,62,0.14389810819619558,0.1578076261017705
462,net,5,63,1.8138621699169644,1.590951473899768
463,net,5,64,2.2826450553803586,2.410369525628195
464,net,5,65,0.37393444060938097,0.3584385643608811
465,net,5,66,0.3015167907082512,0.3305161502779838
466,net,5,67,1.8754048509237713,2.0231111230688708
467,net,5,68,0.09027272526990829,0.10808667136536433
468,net,5,69,0.2179827017853906,0.18664100645936005
469,net,5,70,0.24958572794807513,0.2686777629107314
470,net,5,71,0.14135402937302752,0.1450640240499817
471,net,5,72,0.4680805264163561,0.6227365036221727
472,net,5,73,0.1313485604142524,0.16145878368595984
473,net,5,74,0.7321861970452178,0.6223277537976919
474,net,5,75,1.0727732948059574,1.0276467709310957
475,net,5,76,1.403872606592068,1.9583223826404705
476,net,5,77,0.6329769259315926,0.7843801090491535
477,net,5,78,0.9093738058987597,0.7672900798360788
478,net,5,79,0.35302675797594285,0.4013883960871245
479,net,5,80,2.1164165237724086,1.6638096156571318
480,net,5,81,0.7104845281344627,0.6927824661922665
481,net,5,82,1.0861112401529056,1.084773538655669
482,net,5,83,2.444571718411992,2.0812338406733315
483,net,5,84,0.012476800720060752,0.01548899460480652
484,net,5,85,0.9381670129846668,0.8703087840946968
485,net,5,86,0.18903741242950323,0.1840850712063797
486,net,5,87,1.2005183800283596,1.2165285540371131
487,net,5,88,0.32097169550580684,0.34210198061860114
488,net,5,89,0.5543987774298085,0.6284071896546398
489,net,5,90,1.6724404885063722,1.6582043788238297
490,net,5,91,0.35643368752044957,0.3701525321928208
491,net,5,92,3.720100595375985,3.6140151228617756
492,net,5,93,1.9288496931837085,2.107202309348515
493,net,5,94,0.061680954478100285,0.04216285398315977
494,net,5,95,0.2662168141797708,0.19706439862378533
495,net,5,96,0.5806264829634414,0.540323370346368
496,net,5,97,0.9310594051181013,0.9599796872132027
497,net,5,98,0.17663603902454292,0.219103425170639
498,net,5,99,1.65174637940606,1.9216865673316743
499,net,5,100,1.4165703774171583,1.4387617813638067
500,net,6,1,1.3609609011561128,1.0883507928257152
501,net,6,2,2.8474377706769043,2.6374919171985636
502,net,6,3,0.18568140935438163,0.2491672017712626
503,net,6,4,1.2670687808985206,1.373956812271732
504,net,6,5,0.8008868343235162,1.0349036042182305
505,net,6,6,0.45121746496431187,0.38347391431214417
506,net,6,7,0.040419362511131283,0.03831752902953431
507,net,6,8,0.526867972931303,0.5244710183221383
508,net,6,9,1.591887979714643,1.606334988730451
509,net,6,10,0.519631785625281,0.5830231477534141
510,net,6,11,0.32281048158291975,0.2714221737711392
511,net,6,12,0.044559643340069,0.032433367349672636
512,net,6,13,1.8508330025973654,1.721938423165162
513,net,6,14,3.385550725215332,3.2601845993112475
514,net,6,15,0.5492695108894792,0.4980271889347172
515,net,6,16,0.7616684951219043,0.7477344042425512
516,net,6,17,0.12304887573660866,0.10312558553723969
517,net,6,18,0.06379774585092282,0.07747009567556565
518,net,6,19,1.2401921922365544,0.9425272787467704
519,net,6,20,0.3388156979140731,0.36822551664997016
520,net,6,21,0.8898726733750392,0.8474297118043823
521,net,6,22,0.4829113591172114,0.556813624685447
522,net,6,23,0.9663927262282564,0.9168606063261264
523,net,6,24,2.682392314316617,2.6326528958070727
524,net,6,25,0.823846865873477,0.8999560401495328
525,net,6,26,0.62922488611177,0.5923447327055409
526,net,6,27,0.21605453349191933,0.2922582224990085
527,net,6,28,0.7135597143081369,0.8119387141801515
528,net,6,29,1.643886973732626,1.7852082539854583
529,net,6,30,0.545667486928368,0.5586767773405578
530,net,6,31,1.2678113855914104,1.220216744030059
531,net,6,32,0.38009654831143586,0.38871292677725927
532,net,6,33,1.0326444676733308,0.903066213453377
533,net,6,34,1.039215431496813,0.8766968168442979
534,net,6,35,1.0067582207836434,1.0272121197736368
535,net,6,36,2.2583396875675605,2.607702189064797
536,net,6,37,1.8118547229835036,1.869349421458956
537,net,6,38,0.2615283589057375,0.2339639965441279
538,net,6,39,1.1864581912372374,1.2804258340051065
539,net,6,40,2.7417818377402767,2.7455593000651217
540,net,6,41,1.8901737305486257,1.8866177144639653
541,net,6,42,2.144430867379184,1.9345134553001084
542,net,6,43,2.7142577170836244,2.4076904306011495
